document_id;word_id;word;sentence;Sin�nimos
132;430;involucrado;Además, muy cerca de Lho está el pueblo de Sama, en el que estoy muy involucrado en un proyecto solidario junto con mi patrocinador, el BBVA.;implicado, comprometido
132;437;voluntad;¿Eres consciente de que no sólo la voluntad mueve montañas sino el ejemplo de longevidad física para la ciencia de la preparación física?;intención, deseo, ganas
132;1119;propósito;Carlos, imaginamos que en cada reto, en cada cima hay un propósito, una ilusión;objetivo, aspiración
132;1314;vinculado;Yo siempre subiré montañas, habrá un momento en el que no serán ocho miles y serán montañas más sencillas, pero seguiré vinculado a ella.;unido
132;2850;plenitud;En una entrevista que te hicieron leí que explicabas que la plenitud física te llegó a los 50 años;culminación
132;3349;riscos;Se lo han dado todo, primero como tapicero de profesión  y después  escalando riscos y peñascos hasta llegar a los ocho miles;peñascos, cerros, cimas
132;3350;peñascos;Se lo han dado todo, primero como tapicero de profesión  y después  escalando riscos y peñascos hasta llegar a los ocho miles;montes, cerros
132;3351;Hollar;Hollar la jubilación no ha sido fácil, pero una vez alcanzada, “es una bendición”, lo dice la persona con más edad en ascender las montañas más altas del planeta.;pisar, caminar
132;3351;Hollar;Si todo va bien es posible que consigas un hito histórico y mundial de hollar 14 ocho miles con 77 años…;pisar
132;3352;granítica;No deja de ser curioso que repita el mismo ritual a 8.000 metros de altitud o en su casa al pie de la granítica Pedriza;sólida, dura
132;3353;elevado;“Esta cumbre siempre tiene algo de ruleta rusa, pero tal y como estaba, el riesgo era demasiado elevado;alto
132;3354;enjuto;Lo dice un hombre enjuto, marcado por el sol, el frio y el viento en un rostro que luce hermoso la arruga de los 76 años;delgado, flaco
132;3355;apariencia;Bajo esa apariencia frágil está un héroe que pretende subir a las catorce montañas más altas de la tierra;aspecto
132;3356;engulle;Su mentalidad engulle la rutina del sacrificio, el esfuerzo y la alimentación diaria con una facilidad cercana al placer;gestiona
132;3357;otea;Apura dos piezas de kiwi y albaricoque mientras otea por la ventana lo que el día le depara;mira
132;3358;depara;Apura dos piezas de kiwi y albaricoque mientras otea por la ventana lo que el día le depara;presenta
132;3359;aprietos;Pudo con el Sisa Panga, Dhaulaguiri, Kangchenjunga, Manaslu, Makalu, Broad Peak…y aquí sigue, esperando a esa montaña que le ponga en aprietos.;apuros
132;3360;alpinismo;Miss Hawley, tiene 92 años, pero nunca ha subido ningún ocho mil, pero sus palabras son mandamientos en el alpinismo;montañismo
132;3361;mandamientos;¿Qué mandamientos no son negociables y sí universales en alguien como tú?;mandato, ley
132;3362;procuro;También procuro dejar el mejor recuerdo posible;intento
132;3364;privilegio;No pienso jubilarme de esto, tengo el privilegio de poder seguir haciéndolo;placer, honor
132;3365;sumando;Desde entonces he ido sumando retos.;añadiendo
132;3366;suscitas;En todos ellos suscitas gran expectación en la comunidad científica, con la que colaboras en el departamento de medicina deportiva del Instituto Nacional de Educación Física;levantas, provocas
132;3367;expectación;En todos ellos suscitas gran expectación en la comunidad científica, con la que colaboras en el departamento de medicina deportiva del Instituto Nacional de Educación Física;interés, curiosidad
132;3373;maniático;La buena alimentación para el deporte es esencial, aunque sin volverse un maniático;chiflado
132;3374;jarrete;Incluso cambiamos las lentejas con arroz por el jarrete de cordero, gracias a él;pierna
132;3375;rigor;Con los años siempre has mantenido el rigor y la constancia del entrenamiento, fundamental para hollar cualquier cumbre, pero además, ¿qué aspecto has dedicado más atención para afrontar los retos con el paso del tiempo, al físico o al mental?;disciplina
132;3376;constancia;Con los años siempre has mantenido el rigor y la constancia del entrenamiento, fundamental para hollar cualquier cumbre, pero además, ¿qué aspecto has dedicado más atención para afrontar los retos con el paso del tiempo, al físico o al mental?;empeño, insistencia, tesón
132;3378;burocracias;Hace unos días presentamos un proyecto para ayudar a Nepal con la ilusión  de reunir recursos para ayudar directamente a los habitantes más desfavorecidos y evitar intermediarios y burocracias.;papeleos
132;3379;ligados;No hace falta que estén ligados a la montaña;relacionados
132;3381;míticas;Son las montañas más altas y míticas;legendarias
132;3382;hospitalidad;En este último viaje hablas de la amabilidad y hospitalidad de los habitantes de Lho, de la chocolatada  a 3.000 metros de altura con más de 150 niños lama;acogida
132;3384;granjeado;Su experiencia y sus años de trabajo en Nepal le han granjeado a Miss Hawley -92 años- fama de severa pero su objetividad le ha permitido convertirse en la árbitra de los ocho miles;conseguido
132;3385;severa;Su experiencia y sus años de trabajo en Nepal le han granjeado a Miss Hawley -92 años- fama de severa pero su objetividad le ha permitido convertirse en la árbitra de los ocho miles;estricta
133;2783;pudor;Pero bueno, da hasta cierto pudor pensar en eso.;vergüenza
133;3030;trama;Su codirector  José Mari Goenaga, nos habla  en esta entrevista sobre su trama,  la buena  acogida que ha tenido tanto a nivel nacional como internacional y la responsabilidad que conlleva la confianza depositada por la Academia;tema, argumento
133;3388;depositada;Su codirector  José Mari Goenaga, nos habla  en esta entrevista sobre su trama,  la buena  acogida que ha tenido tanto a nivel nacional como internacional y la responsabilidad que conlleva la confianza depositada por la Academia;puesta
133;3389;enigmática;Pero también es una imagen que nos resultaba muy enigmática, puesto que normalmente no ves a la persona que coloca las flores;misteriosa
133;3390;renuevan;Ves que se renuevan periódicamente pero rara vez el propio acto de depositar las flores y quién lo hace;cambian
133;3391;depositando;Nos preguntamos ¿Qué ocurriría si la familia y personas cercanas a aquél que ha perdido la vida en la carretera, un buen día descubren que un anónimo está depositando flores en el lugar del accidente;poniendo
133;3392;anónimo;La otra trama surgió más tarde, y el origen fue la canción de Cecilia “Ramito de violetas”, donde se narraba la historia de una mujer que recibía flores de un anónimo;desconocido
133;3393;medios;De momento no lo hemos podido celebrar demasiado porque ha sido conocer la noticia y por un lado empezar a atender a los medios, y por otro lado ponernos las pilas para buscar fuentes de financiación con la que poder diseñar la estrategia de promoción de la película en Estados Unidos, buscar un relaciones públicas que lleve esta campaña, un distribuidor,… ¡Hay mucho trabajo por detrás y no mucho tiempo!;prensa
133;3397;cliché;Aunque suene a cliché, creemos que la ilusión que siente una mujer ante la aparición de unas flores misteriosas no es la misma que la que sentiría un hombre;común
134;203;ensayos;Es directora de la Unidad de demencias del hospital universitario Virgen de la Arrixaca de Murcia, miembro de la Sociedad Española de Neurología, investigadora principal en distintos ensayos en relación con las demencias… e impulsora de un proyecto novedoso.”Arte y cultura como terapia para la enfermedad de Alzheimer” En una vida de supuestos y aseveraciones, se queda con una apreciación personal;pruebas, estudios
134;227;clave;"Por lo tanto mantener las actividades de la vida diaria es clave para la calidad de vida de los pacientes; en definitiva lo que estamos haciendo es mantener conexiones cerebrales activas, que aunque estén deterioradas, si las estimulamos tardarán más tiempo en desaparecer.";fundamental, importante
134;349;estrategia;La estrategia de la comunidad científica en la actualidad es la de retardar la aparición de los síntomas, a la vez que cuando estos aparecen, tratar de que la fases en las que las que el paciente es aún independiente duren el mayor tiempo posible;táctica, plan
134;480;intervienen;En una enfermedad tan compleja, en la que intervienen tantos factores y de tan diversa índole, como ya antes he indicado es muy difícil que la podamos curar;influyen
134;639;detección;Actualmente, uno de los objetivos de los médicos e investigadores en torno al Alzheimer se centra en la detección de la enfermedad en etapas precoces;descubrimiento
134;877;facial;Muchas veces las emociones no necesitan palabras para expresarse, de hecho el famoso psicólogo americano Paul Ekman con su extraordinario y vasto trabajo sobre expresión facial de las emociones así lo demuestra.;de la cara
134;1191;índole;En una enfermedad tan compleja, en la que intervienen tantos factores y de tan diversa índole, como ya antes he indicado es muy difícil que la podamos curar;tipo
134;1253;crucial;Salvo en los casos en que hay una determinación genética, una herencia dominante para padecer la enfermedad, muy pocos en relación con el resto,  (entre un 1% y un 3%), en la gran mayoría de los pacientes por ejemplo los factores vasculares tiene un papel crucial en la manifestación de los síntomas;decisivo
134;1492;confirmen;También, cuando se puedan realizar, las pruebas de neuroimagen es probable que lo confirmen.;aseguren
134;1806;foco;Es en la etapa de Deterioro Cognitivo Leve (DCL) en la que actualmente centramos nuestra atención, siendo el principal foco de las investigaciones;centro
134;1987;desentrañar;Creo que aunque hemos avanzado muchísimo en su conocimiento nos quedan muchas cosas por desentrañar;aclarar, descifrar
134;2955;consolidado;Consolidado a día de hoy como programa estable  del MUBAM (Museo de Bellas Artes de Murcia)  está abierto a todos los pacientes, familiares y cuidadores que lo soliciten.;afianzado
134;2981;integra;Es poco lo que hemos aprendido acerca de las emociones en nuestra cultura, pero, sin duda, el conocimiento de cómo el cerebro procesa e integra las emociones nos dará claves para el tratamiento social de las personas con alzhéimer;incorpora
134;3039;vínculos;Además los vínculos familiares se han reforzado, dado que en estos  programas los familiares tienen un papel muy activo.;lazos
134;3379;ligados;En los diversos talleres de nuestro proyecto “Arte y cultura como Terapia” hemos utilizado un estímulo artístico con el objetivo de desencadenar emociones y los recuerdos ligados a ellas;relacionados
134;3402;impulsora;Es directora de la Unidad de demencias del hospital universitario Virgen de la Arrixaca de Murcia, miembro de la Sociedad Española de Neurología, investigadora principal en distintos ensayos en relación con las demencias… e impulsora de un proyecto novedoso.”Arte y cultura como terapia para la enfermedad de Alzheimer” En una vida de supuestos y aseveraciones, se queda con una apreciación personal;promotora, promotora
134;3404;novedoso;Es directora de la Unidad de demencias del hospital universitario Virgen de la Arrixaca de Murcia, miembro de la Sociedad Española de Neurología, investigadora principal en distintos ensayos en relación con las demencias… e impulsora de un proyecto novedoso.”Arte y cultura como terapia para la enfermedad de Alzheimer” En una vida de supuestos y aseveraciones, se queda con una apreciación personal;original, nuevo, innovador
134;3405;terapia;Es directora de la Unidad de demencias del hospital universitario Virgen de la Arrixaca de Murcia, miembro de la Sociedad Española de Neurología, investigadora principal en distintos ensayos en relación con las demencias… e impulsora de un proyecto novedoso.”Arte y cultura como terapia para la enfermedad de Alzheimer” En una vida de supuestos y aseveraciones, se queda con una apreciación personal;tratamiento
134;3406;aseveraciones;Es directora de la Unidad de demencias del hospital universitario Virgen de la Arrixaca de Murcia, miembro de la Sociedad Española de Neurología, investigadora principal en distintos ensayos en relación con las demencias… e impulsora de un proyecto novedoso.”Arte y cultura como terapia para la enfermedad de Alzheimer” En una vida de supuestos y aseveraciones, se queda con una apreciación personal;afirmaciones
134;3407;desprendidas;“Tras años de trabajo con personas con alzhéimer, encuentro en muchas de ellas, desprendidas ya de algunos recuerdos, considerable dosis de espiritualidad, entendida en el sentido amplio de serenidad de espíritu y disfrute del momento.”;despojadas, desposeídas
134;3410;génesis;Por ejemplo una de las que entiendo más importantes es el papel que juegan los factores proinflamatorios en la génesis del alzheimer;origen, comienzo
134;3411;Amén;Amén del papel que juegan los factores genéticos, diferentes en las demencias de inicio antes de los 65 años, del que juegan en el Alzheimer de aparición más tardía;de acuerdo
134;3412;genéticos;Amén del papel que juegan los factores genéticos, diferentes en las demencias de inicio antes de los 65 años, del que juegan en el Alzheimer de aparición más tardía;hereditario
134;3413;estimulado;En este sentido tenemos una gran oportunidad y una obligación social y ética de procurar una educación que, a la luz del conocimiento que hoy tenemos del cerebro, forme personas con un cerebro estimulado y más protegido contra la demencia.;activo
134;3414;panorama;Tenemos por delante un panorama apasionante en el que creo que casi todo, sobre todo lo más importante respecto a a esta enfermedad, está por venir.;futuro, perspectiva, vista
134;3415;precoces;Actualmente, uno de los objetivos de los médicos e investigadores en torno al Alzheimer se centra en la detección de la enfermedad en etapas precoces;tempranas
134;3422;residen;Las emociones residen en el llamado cerebro emocional, sito en el lóbulo límbico, con gran riqueza de conexiones por todo el cerebro;están
134;3423;sito;Las emociones residen en el llamado cerebro emocional, sito en el lóbulo límbico, con gran riqueza de conexiones por todo el cerebro;situado
134;3426;procesa;Es poco lo que hemos aprendido acerca de las emociones en nuestra cultura, pero, sin duda, el conocimiento de cómo el cerebro procesa e integra las emociones nos dará claves para el tratamiento social de las personas con alzhéimer;trata
134;3429;impactado;Si un acontecimiento nos ha impactado emocionalmente, lo recordaremos mejor que otro que nos haya hecho menos mella;afectado
134;3430;mella;Si un acontecimiento nos ha impactado emocionalmente, lo recordaremos mejor que otro que nos haya hecho menos mella;impacto, impresión
134;3431;mecanismo;"Todo esto tiene mucho que ver con el hecho de que somos seres sociales; las emociones y su expresión son un mecanismo de comunicación entre seres para conseguir protección y unión como grupo social";forma
134;3432;vasto;Muchas veces las emociones no necesitan palabras para expresarse, de hecho el famoso psicólogo americano Paul Ekman con su extraordinario y vasto trabajo sobre expresión facial de las emociones así lo demuestra.;extenso
134;3434;constatamos;En uno de nuestros talleres del proyecto “Arte y Cultura como Terapia” constatamos en las pruebas de identificación de diferentes emociones en caras, previas al taller, que las emociones que no identifican bien los pacientes son la tristeza y la ira;comprobamos, verificamos, demostramos
134;3436;probable;También, cuando se puedan realizar, las pruebas de neuroimagen es probable que lo confirmen.;posible
134;3438;retardando;Doctora, ¿podemos frenar o detener el Alzheimer o sólo conseguimos ganar tiempo retardando el deterioro cognitivo?;demorando, aplazando, retrasando
134;3443;retardar;La estrategia de la comunidad científica en la actualidad es la de retardar la aparición de los síntomas, a la vez que cuando estos aparecen, tratar de que la fases en las que las que el paciente es aún independiente duren el mayor tiempo posible;retrasar
134;3444;comunidad científica;La estrategia de la comunidad científica en la actualidad es la de retardar la aparición de los síntomas, a la vez que cuando estos aparecen, tratar de que la fases en las que las que el paciente es aún independiente duren el mayor tiempo posible;científicos, investigadores
134;3445;En definitiva;En definitiva hacer que la enfermedad sea crónica y que el paciente fallezca por otra causa que no sea el alzheimer, tratando así de evitar que llegue a las fases últimas de la enfermedad, las más duras para él y la familia.;en resumen
134;3446;genética;Salvo en los casos en que hay una determinación genética, una herencia dominante para padecer la enfermedad, muy pocos en relación con el resto,  (entre un 1% y un 3%), en la gran mayoría de los pacientes por ejemplo los factores vasculares tiene un papel crucial en la manifestación de los síntomas;hereditaria
134;3447;determinación;Salvo en los casos en que hay una determinación genética, una herencia dominante para padecer la enfermedad, muy pocos en relación con el resto,  (entre un 1% y un 3%), en la gran mayoría de los pacientes por ejemplo los factores vasculares tiene un papel crucial en la manifestación de los síntomas;factor
134;3450;arterias;Estos son los que tiene relación con la salud de nuestras arterias: colesterol, hipertensión, diabetes, obesidad, estilo de vida, etc;venas
134;3456;aporta;Sobre el segundo, ¿qué beneficios aporta el arte y la creatividad como mejora en la enfermedad del Alzheimer?;da
134;3458;consustanciales;Las expresiones artísticas han formado parte de la historia de la humanidad y son consustanciales a su naturaleza.;propias, innatas
134;3462;posicionamiento;¿Qué importancia tienen  las asociaciones de familiares de enfermos de alzhéimer, y qué función y posicionamiento deben de asumir durante el proceso de la enfermedad?;postura, posición
134;3464;eslabones;En un proceso tan largo y con tantas vertientes como es la atención integral a la demencia necesitamos la coordinación de todos los eslabones de la cadena de atención social y sanitaria para optimizar asistencia y recursos.;partes
134;3465;optimizar;En un proceso tan largo y con tantas vertientes como es la atención integral a la demencia necesitamos la coordinación de todos los eslabones de la cadena de atención social y sanitaria para optimizar asistencia y recursos.;mejorar
134;3467;estadios;También sabemos que los pacientes, aún en estadios avanzados de la enfermedad,  son capaces de emocionarse ante muchos estímulos y en cierta manera recordar;fases
134;3468;apreciación;Y una apreciación personal: tras años de trabajo con personas con alzhéimer, encuentro en muchas de ellas, desprendidas ya de algunos recuerdos, considerable dosis de espiritualidad, entendida en el sentido amplio de serenidad de espíritu y disfrute del momento.;consideración, valoración, estimación
135;840;ausencia;Creemos que la proximidad del Atlántico y la ausencia de grandes montañas suavizaban el clima, que era más cálido que en el resto de la península;falta
135;1987;desentrañar;Su objetivo común es desentrañar, saber qué nos dicen los vestigios acumulados en ambas cuevas, que son como dos grandes archivos, dos grandes bibliotecas con miles y miles de libros por abrir;aclarar, descifrar
135;3471;extinción;El director del Museo de Gibraltar dará una conferencia en Huerta Grande sobre lo que él también llama el Serengeti mediterráneo, último refugio del planeta para estos homínidos antes de su extinción total.;desaparición
135;3471;extinción;Si aquí sobrevivieron a la extinción que ya se había dado en el resto de Europa… ¿Qué acabo con ellos finalmente?;desaparición
135;3474;aplomo;Clive Finlayson, ornitólogo y antropólogo, habla con el aplomo del sabio;seguridad, confianza
135;3475;vestigios;Lleva 25 años investigando los vestigios del hombre de neandertal en Gibraltar;rastros, señales
135;3477;extinguido;Ambas son dos santuarios, lugares privilegiados para conocer la vida de una especie de homínido extinguido que tuvo su último refugio en este rincón del planeta;desaparecido
135;3485;sedimentos;La de Gorham tiene dieciocho metros de sedimentos por excavar y la de Vanguard diecisiete;residuos
135;3486;frutos;Y seguro que dará frutos tan interesantes como los que ha dado hasta ahora;resultados
135;3488;calizo;Esa llanura estaba poblada por pinos y dunas, como una Doñana actual, con la diferencia de que tenía detrás el enorme peñón calizo que es Gibraltar;arcilloso
135;3489;peñón;Esa llanura estaba poblada por pinos y dunas, como una Doñana actual, con la diferencia de que tenía detrás el enorme peñón calizo que es Gibraltar;monte, cerro
135;3493;fluctuaciones;A pesar de las fluctuaciones del clima hay mucho parecido con la avifauna que habita hoy Doñana;cambios, variaciones, alteraciones
135;3495;acebuches;Hemos encontrado pruebas de que, incluso en el periodo del máximo glacial, aquí crecían los acebuches.;olivos
135;3497;proximidad;Creemos que la proximidad del Atlántico y la ausencia de grandes montañas suavizaban el clima, que era más cálido que en el resto de la península;cercanía
135;3499;tundra;Es decir, mientras Inglaterra estaba cubierta por kilómetros de hielo, la tundra llegaba hasta Francia y en Castilla había renos, aquí había especies animales de climas más cálidos que luego colonizaron el resto de Europa;llanura, meseta
135;3517;hábitat;Esos eran más o menos los límites de su hábitat.;entorno
135;3518;admitía;Primero hay que decir que nosotros hemos demostrado algo que hasta hace poco la ciencia no admitía;aceptaba
135;3520;muescas;Entre los retos de la gran diversidad de rapaces hallados, hemos encontrados muescas de cortes en los huesos de las alas;hendidura
135;3521;estéticos;No decimos que los neandertales fueran como los indios norteamericanos, pero es evidente que las usaban con fines estéticos.;decorativos
135;3523;coexistencia;En su libro El sueño del neandertal defiende la coexistencia de sapiens y neandertales;convivencia
135;3525;diezmando;Entonces uno o varios periodos de sequía pudieron ir diezmando la población hasta darle la puntilla y llegar a la extinción final.;castigando, perjudicando
136;1433;inquietudes;Me encanta hablar por la calle con la gente de mi edad, intercambiar inquietudes, preguntas…siempre me dicen lo bien que estoy, a lo que les respondo con un consejo;preocupaciones
136;1707;facetas;Sigo haciendo ejercicio todos los días, jugando al tenis y al padel, tengo un preparador físico personal, pero con todo ello, hay que seguir activo en más facetas, y en mi caso, los proyectos, los eventos, las propuestas sociales-deportivas me mantienen activo en ese empeño por envejecer de la manera más saludable y feliz posible;aspectos
136;3527;moderación;Es importante no pegarse atracones, comer con moderación y llevar una vida saludable;mesura
136;3528;mueca;Y en este sentido, ni una mueca o un mal gesto cuando se le pide que mire a la madurez a los ojos y le diga lo que ve más allá del día de mañana.;gesto
136;3530;inculcaron;Ellos me inculcaron que aunque estuviese con ellos viviendo, siempre tenía que ir a comer a casa de mi madre;enseñaron, infundieron
136;3531;vanidoso;¿Cómo se puede seguir siendo el mismo sin ser vanidoso ni altivo?;arrogante, presumido
136;3532;altivo;¿Cómo se puede seguir siendo el mismo sin ser vanidoso ni altivo?;arrogante
137;260;perspectiva;Desde su perspectiva, ¿nuestro país presta atención y recursos suficientes al ámbito de la investigación básica sobre el envejecimiento;punto de vista
137;428;integrar;Personalmente, lo más desalentador me parece la dificultad de integrar los estudios celulares y moleculares dentro del contexto de la respuesta fisiológica y patológica de la persona que va envejeciendo;incorporar
137;760;entornos;Aunque la felicidad es un término subjetivo, es verdad que las personas que llegan con salud a edades avanzadas son las que van envejeciendo en entornos socialmente ricos y con oportunidad frecuente de actividad física y mental;ambientes
137;1147;prolongar;La finalidad de los estudios de gerontología es la de prolongar ‘la vida con salud’ de la persona, no ‘la vida en años’;alargar
137;1678;gerontología;La finalidad de los estudios de gerontología es la de prolongar ‘la vida con salud’ de la persona, no ‘la vida en años’;geriatría
137;1764;variables;Como en todos los sistemas biológicos complejos, existen muchas más variables que deben tenerse en cuenta y que dificultan los estudios a nivel fisiológico y los avances a nivel clínico.;elementos
137;2329;relevancia;¿Qué influencia y relevancia cree que puede tener la prestación de servicios asistenciales y residenciales de calidad en un envejecimiento activo y saludable teniendo en cuenta que muchos de sus programas de atención a sus residentes buscan la estimulación cognitiva y sensorial?;importancia
137;2428;dilucidar;El objetivo a largo plazo del programa de la  doctora Gorospe es dilucidar los mecanismos que regulan la expresión de genes en el envejecimiento de la fisiología y la patología.;aclarar, esclarecer, clarificar
137;3544;fomentan;Es decir, las personas que viven en circunstancias que en principio fomentan la felicidad;promueven, avivan
137;3548;desdichas;En este caso, se refieren a estreses de todo tipo, no sólo a enfermedades, sino también a pérdidas de seres queridos, cambios en su entorno, desdichas personales, etc;desgracias
137;3549;contratiempos;Esas personas mentalmente fuertes que van superando los contratiempos de la vida y adaptándose a esos cambios parecen estar mejor capacitadas para vivir más y mejor.;dificultades
137;3551;a la inversa;Ahora la cuestión se la planteo a la inversa: ¿Es cierto que los cambios en el estilo de vida, principalmente en la dieta, el ejercicio, la gestión del estrés, pueden dar lugar a telómeros más largos;al revés
137;3553;prolongue;Por el lado positivo, los telómeros largos en células normales permiten que se prolongue durante más años la funcionalidad de esas células -- y por tanto, la funcionalidad de los tejidos y órganos formados por esas células;alarguen
137;3555;minimizar;Lo que es claramente beneficioso es adoptar un estilo de vida saludable como comer una dieta sana, realizar regularmente ejercicios físicos y mentales, y minimizar la exposición a tóxicos ambientales (como por ejemplo, el tabaco);reducir
137;3556;tóxicos;Lo que es claramente beneficioso es adoptar un estilo de vida saludable como comer una dieta sana, realizar regularmente ejercicios físicos y mentales, y minimizar la exposición a tóxicos ambientales (como por ejemplo, el tabaco);elementos dañinos
137;3557;restaure;Estos hábitos consiguen que se restaure o prolongue nuestro ‘equilibrio interno’ (también llamado ‘homeostasis’) hormonal, neurológico e inmune;renueve
137;3562;abastecen;Una consecuencia de mantener este equilibrio interno  es que se prolonga la vida funcional de las células madre (las cuales sí que tienen telómeros largos) que abastecen de células nuevas a los tejidos que se van desgastando en nuestro cuerpo.;dotan, suministran
137;3563;vecindad;Este deterioro es limitado y al principio afecta sólo a unas pocas células de un órgano determinado (por ejemplo del músculo, del cerebro o del páncreas), pero con el paso del tiempo, estas células y otras que se encuentran en su vecindad dejan de funcionar;entorno
137;3570;inexorable;Es verdad que hay teorías extremas que atribuyen el envejecimiento bien a lesiones que se van acumulando en las células o bien a un programa genético interno inexorable;inevitable
137;3571;inducido;Por un lado existe el daño inducido por factores ambientales, como por ejemplo la luz ultravioleta, las toxinas que nos llegan por el aire y los alimentos, el desgaste por sobreuso, y los productos nocivos que nuestro propio cuerpo produce;provocado
137;3572;toxinas;Por un lado existe el daño inducido por factores ambientales, como por ejemplo la luz ultravioleta, las toxinas que nos llegan por el aire y los alimentos, el desgaste por sobreuso, y los productos nocivos que nuestro propio cuerpo produce;elementos dañinos
137;3573;nocivos;Por un lado existe el daño inducido por factores ambientales, como por ejemplo la luz ultravioleta, las toxinas que nos llegan por el aire y los alimentos, el desgaste por sobreuso, y los productos nocivos que nuestro propio cuerpo produce;malos, dañinos, peligrosos
137;3574;dictando;Por otro lado se encuentra el programa genético que va dictando la evolución de una persona, como por ejemplo la involución del timo (con la consiguiente reducción de linfocitos T, hormonas tímicas y de capacidad inmunológica) y la pérdida de fertilidad;decretando, marcando
137;3575;involución;Por otro lado se encuentra el programa genético que va dictando la evolución de una persona, como por ejemplo la involución del timo (con la consiguiente reducción de linfocitos T, hormonas tímicas y de capacidad inmunológica) y la pérdida de fertilidad;regresión
137;3580;fertilidad;Por otro lado se encuentra el programa genético que va dictando la evolución de una persona, como por ejemplo la involución del timo (con la consiguiente reducción de linfocitos T, hormonas tímicas y de capacidad inmunológica) y la pérdida de fertilidad;fecundidad
137;3583;desalentador;"En la web del Instituto Nacional sobre el Envejecimiento comenta que “El estudio del envejecimiento podría ser considerado desalentador ya que es muy amplio"" ¿Qué es lo que más le cuesta entender sobre ello";desmoralizador
137;3596;formidables;Según esta meta, se intenta extender la calidad de vida de las personas el mayor tiempo posible, con las formidables mejoras que esto conlleva a todos los niveles -- personal, familiar, económico y social.;magníficas
137;3597;grandioso;El paso de las aves migratorias por el Estrecho de Gibraltar es un espectáculo grandioso en el mes de marzo;magnífico
138;980;contexto;En el contexto de crisis ambiental que vive hoy el planeta estudiar estas aves nos puede servir para hacer un diagnóstico de cómo le van a ir las cosas a las demás especies animales;ambiente
138;2949;divulgación;Con ello se pretende contribuir a  la conservación de estas especies y del hábitat que atraviesan en sus rutas de desplazamiento, así como a la divulgación de la importancia del fenómeno migratorio en la zona.;difusión
138;3601;estratégico;Con un esfuerzo pequeño, en tres o cuatro lugares estratégico podemos saber cómo están las poblaciones de aves de otras zonas del continente;importantes, decisivos
138;3602;singular;¿Por qué el Estrecho es un lugar tan singular para los ornitólogos?;especial
138;3606;hábitats;Hay expertos que ya hablan de la sexta gran extinción, que afirman que el empuje humano llevará a la extinción a miles de especies que no aguantan la contaminación ni la destrucción de sus hábitats;medio, ambiente, entorno
138;3607;crítica;¿Tan crítica era la situación de las rapaces?;delicada, grave
138;3608;alimaña;Cualquier campesino recibía de las autoridades dinero si les presentaba las patas de lo que para ellos era una alimaña;fiera, bestia
138;3610;exterminio;Algunas estuvieron al borde del exterminio;destrucción
138;3611;perniciosos;El DDT tuvo otros efectos perniciosos;malos, nocivos
138;3616;intensificación;Al uso de pesticidas y a la intensificación agrícola;aumento, incremento
138;3620;oteadores;Nos situamos en lugares estratégicos, observatorios, oteadores que nos permiten tener un control de todo el contorno;puestos de vigilancia
138;3623;concurrido;Pero habrá algún momento en que el paso esté más concurrido.;frecuentado, lleno
138;3625;menudos;Son pajarillos menudos, que solo pesan 20 o 30 gramos, que hacen seis o siete mil kilómetros en este viaje;pequeños
138;3628;sobrevolándolo;Se juegan la vida sobrevolándolo porque si los coge un temporal o algún otro problema se quedan sin capacidad de maniobra;volando
138;3630;suplicio;Todo viento superior a los 40 kilómetros por hora es un suplicio;tormento, martirio
138;3631;contrarrestar;Eso exige un esfuerzo muy grande porque para avanzar un metro primero tienes que contrarrestar la fuerza contraria del viento;compensar
139;2304;similitudes;Las similitudes que tenían los novelistas de otra época son curiosas;parecidos
139;3256;empeño;A lo largo de la historia las rutas y las expediciones han cambiado tanto como  las motivaciones que a uno le ponían sobre la pista de un empeño;deseo
139;3633;suscita;La primera impresión que suscita Miguel de la Cuadra Salcedo después de la entrevista es la de estar con un personaje de otro tiempo que transita por el globo terráqueo con el romanticismo de los clásicos pero sin querer perderse el futuro;provoca
139;3634;transita;La primera impresión que suscita Miguel de la Cuadra Salcedo después de la entrevista es la de estar con un personaje de otro tiempo que transita por el globo terráqueo con el romanticismo de los clásicos pero sin querer perderse el futuro;anda, camina, circula
139;3635;globo terráqueo;La primera impresión que suscita Miguel de la Cuadra Salcedo después de la entrevista es la de estar con un personaje de otro tiempo que transita por el globo terráqueo con el romanticismo de los clásicos pero sin querer perderse el futuro;mundo, Tierra
139;3638;saldó;De esta manera la edición del Ingenioso hidalgo Don Quijote de La Mancha saldó la enorme deuda que España siempre ha tenido con esta nación, ya que el Perú fue el primer país cervantino de América, la tierra soñada en cuyas latitudes Cervantes quiso vivir.;liquidó
139;3640;designio;Escuchando a Miguel es inevitable pensar que el designio de los viajes ha cambiado con el paso de los años;propósito
139;3641;anhelo;¿Se ha perdido el anhelo de romanticismo en la aventura?;deseo
139;3643;infinidad;En uno de los rincones de trabajo de la Ruta BBVA, entre maquetas de barcos, mapas e infinidad de libros, destacan más de ocho globos terráqueos, destinos en movimiento que pasan cada año por las sabias y fuertes manos de Miguel;muchos
139;3644;motivaciones;A lo largo de la historia las rutas y las expediciones han cambiado tanto como  las motivaciones que a uno le ponían sobre la pista de un empeño;motivos
